city,date,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,pressure_hpa
Delhi,2015-01-01,16.3,68,6.6,0.0,991.2
Delhi,2015-01-02,15.2,83,7.0,4.2,992.2
Delhi,2015-01-03,15.6,84,5.1,0.1,991.7
Delhi,2015-01-04,14.4,78,10.2,0.0,993.3
Delhi,2015-01-05,14.3,74,18.7,0.0,990.4
Delhi,2015-01-06,15.1,75,12.7,0.0,989.4
Delhi,2015-01-07,13.8,79,6.9,0.0,989.7
Delhi,2015-01-08,13.0,80,6.9,0.0,991.7
Delhi,2015-01-09,12.4,83,6.4,0.0,993.3
Delhi,2015-01-10,11.9,81,9.4,0.0,992.4
Delhi,2015-01-11,11.7,84,8.4,0.0,992.5
Delhi,2015-01-12,11.3,87,4.7,0.0,992.7
Delhi,2015-01-13,11.2,87,8.3,0.0,991.2
Delhi,2015-01-14,12.9,85,12.1,4.1,990.6
Delhi,2015-01-15,12.0,84,5.6,0.0,993.1
Delhi,2015-01-16,13.3,78,7.2,0.0,992.9
Delhi,2015-01-17,13.8,79,7.9,0.0,993.0
Delhi,2015-01-18,13.7,76,6.9,0.0,992.5
Delhi,2015-01-19,13.1,75,5.6,0.0,992.5
Delhi,2015-01-20,12.7,79,8.5,0.0,993.3
Delhi,2015-01-21,12.6,81,11.7,3.8,994.8
Delhi,2015-01-22,12.8,87,9.9,17.0,994.0
Delhi,2015-01-23,14.1,83,5.9,0.0,993.7
Delhi,2015-01-24,14.4,80,8.2,0.0,993.9
Delhi,2015-01-25,13.7,75,6.8,0.0,994.1
Delhi,2015-01-26,13.3,74,6.4,0.0,993.7
Delhi,2015-01-27,12.9,69,10.4,0.0,993.2
Delhi,2015-01-28,11.4,74,11.6,0.0,991.7
Delhi,2015-01-29,10.9,68,10.2,0.0,992.7
Delhi,2015-01-30,11.7,66,12.0,0.0,994.3
Delhi,2015-01-31,13.1,65,11.8,0.0,991.8
Delhi,2015-02-01,13.8,74,8.2,0.0,991.6
Delhi,2015-02-02,15.8,75,14.7,1.2,991.7
Delhi,2015-02-03,17.0,78,11.8,13.2,994.0
Delhi,2015-02-04,13.9,86,10.7,0.0,996.2
Delhi,2015-02-05,14.1,76,11.1,0.0,993.3
Delhi,2015-02-06,13.5,72,5.9,0.0,992.7
Delhi,2015-02-07,14.8,69,5.8,0.0,991.3
Delhi,2015-02-08,15.3,73,6.5,2.1,991.2
Delhi,2015-02-09,15.8,71,9.7,0.0,993.6
Delhi,2015-02-10,15.1,67,10.3,0.0,993.9
Delhi,2015-02-11,14.8,64,7.7,0.0,991.2
Delhi,2015-02-12,15.2,69,8.5,0.0,990.3
Delhi,2015-02-13,16.7,63,10.5,0.0,987.4
Delhi,2015-02-14,18.8,63,6.3,0.0,984.6
Delhi,2015-02-15,18.3,71,4.9,0.0,986.7
Delhi,2015-02-16,19.8,70,14.0,0.0,988.5
Delhi,2015-02-17,20.4,74,10.8,1.6,987.0
Delhi,2015-02-18,19.7,77,7.2,12.0,986.6
Delhi,2015-02-19,20.1,78,11.9,1.6,987.0
Delhi,2015-02-20,21.2,74,10.6,0.0,988.3
Delhi,2015-02-21,20.6,75,11.3,0.0,989.1
Delhi,2015-02-22,20.6,69,15.9,0.0,988.2
Delhi,2015-02-23,20.2,77,6.7,0.0,989.3
Delhi,2015-02-24,20.9,79,7.8,0.1,986.3
Delhi,2015-02-25,21.4,79,10.5,5.2,983.9
Delhi,2015-02-26,18.7,69,7.5,0.0,984.5
Delhi,2015-02-27,17.0,68,9.0,0.0,987.1
Delhi,2015-02-28,18.2,56,9.4,0.2,987.9
Delhi,2015-03-01,17.1,83,20.8,22.9,985.4
Delhi,2015-03-02,16.3,93,15.7,22.8,986.8
Delhi,2015-03-03,15.7,86,5.7,1.0,988.3
Delhi,2015-03-04,15.2,72,9.6,0.0,988.0
Delhi,2015-03-05,16.5,70,5.6,0.0,989.9
Delhi,2015-03-06,18.2,70,7.3,0.0,990.9
Delhi,2015-03-07,18.3,76,6.8,10.5,989.0
Delhi,2015-03-08,18.3,79,10.6,0.9,989.3
Delhi,2015-03-09,16.6,70,11.8,3.9,994.5
Delhi,2015-03-10,16.1,69,10.6,0.0,994.0
Delhi,2015-03-11,17.4,70,9.2,0.0,992.4
Delhi,2015-03-12,18.5,67,8.6,0.0,991.9
Delhi,2015-03-13,18.9,76,5.9,2.9,989.4
Delhi,2015-03-14,20.0,79,8.2,4.1,990.1
Delhi,2015-03-15,18.2,88,12.3,20.6,989.6
Delhi,2015-03-16,18.2,87,11.7,6.7,991.2
Delhi,2015-03-17,19.3,76,11.7,0.0,990.9
Delhi,2015-03-18,18.8,70,13.2,0.0,988.2
Delhi,2015-03-19,19.2,69,8.1,0.0,989.3
Delhi,2015-03-20,20.3,67,9.0,0.0,989.6
Delhi,2015-03-21,22.0,69,7.4,0.0,990.0
Delhi,2015-03-22,23.2,63,11.5,0.0,987.9
Delhi,2015-03-23,24.0,62,10.6,0.0,985.5
Delhi,2015-03-24,24.2,64,7.0,0.0,985.5
Delhi,2015-03-25,25.2,61,6.4,0.0,987.3
Delhi,2015-03-26,26.7,58,5.3,0.0,988.5
Delhi,2015-03-27,27.3,56,7.3,0.0,988.1
Delhi,2015-03-28,25.5,52,6.1,0.0,985.6
Delhi,2015-03-29,25.7,52,13.6,0.4,983.4
Delhi,2015-03-30,22.2,75,17.5,5.1,985.2
Delhi,2015-03-31,22.9,70,8.1,0.1,985.8
Delhi,2015-04-01,24.3,66,6.9,0.6,983.5
Delhi,2015-04-02,26.5,56,9.1,0.0,980.6
Delhi,2015-04-03,23.5,72,9.2,10.8,979.5
Delhi,2015-04-04,20.8,83,5.4,17.8,980.2
Delhi,2015-04-05,22.4,68,5.1,0.0,982.4
Delhi,2015-04-06,23.8,58,6.9,0.0,983.1
Delhi,2015-04-07,22.3,67,6.0,5.5,985.1
Delhi,2015-04-08,23.5,62,6.7,0.3,987.0
Delhi,2015-04-09,24.0,57,10.9,0.0,985.8
Delhi,2015-04-10,25.4,51,10.1,0.0,984.4
Delhi,2015-04-11,26.1,49,5.0,0.1,984.2
Delhi,2015-04-12,24.4,56,8.0,0.0,987.4
Delhi,2015-04-13,23.6,70,10.5,7.1,988.8
Delhi,2015-04-14,24.2,70,9.3,0.6,988.4
Delhi,2015-04-15,25.5,63,8.4,0.0,988.2
Delhi,2015-04-16,26.1,62,7.6,0.0,989.6
Delhi,2015-04-17,27.4,56,10.4,0.0,984.2
Delhi,2015-04-18,29.6,46,8.8,0.0,978.8
Delhi,2015-04-19,31.3,39,6.7,0.0,979.7
Delhi,2015-04-20,31.5,38,11.1,0.1,982.1
Delhi,2015-04-21,31.0,36,9.8,0.0,981.6
Delhi,2015-04-22,30.3,27,11.8,0.0,979.7
Delhi,2015-04-23,30.7,24,7.4,0.0,980.0
Delhi,2015-04-24,31.4,27,7.2,0.0,980.6
Delhi,2015-04-25,29.8,36,16.4,0.3,981.5
Delhi,2015-04-26,28.6,49,17.8,0.0,984.2
Delhi,2015-04-27,29.6,50,14.5,0.9,983.4
Delhi,2015-04-28,29.9,50,11.2,3.9,981.1
Delhi,2015-04-29,29.9,46,8.9,0.0,981.4
Delhi,2015-04-30,30.6,46,14.2,1.1,980.7
Delhi,2015-05-01,30.4,40,11.1,0.0,982.0
Delhi,2015-05-02,30.2,29,9.1,0.0,982.3
Delhi,2015-05-03,30.3,25,6.9,0.0,982.8
Delhi,2015-05-04,30.6,28,7.1,0.0,982.9
Delhi,2015-05-05,31.6,28,8.8,0.0,981.1
Delhi,2015-05-06,32.7,27,8.8,0.0,978.7
Delhi,2015-05-07,33.7,25,11.6,0.0,979.8
Delhi,2015-05-08,34.7,18,11.5,0.0,979.8
Delhi,2015-05-09,34.1,23,6.5,0.0,978.8
Delhi,2015-05-10,33.5,25,9.1,0.0,978.2
Delhi,2015-05-11,32.9,34,6.2,0.8,979.9
Delhi,2015-05-12,31.2,48,8.1,1.3,981.5
Delhi,2015-05-13,30.1,60,6.7,5.8,981.8
Delhi,2015-05-14,29.6,58,6.1,1.3,983.3
Delhi,2015-05-15,29.8,50,8.3,3.5,982.8
Delhi,2015-05-16,30.1,55,4.7,0.0,980.2
Delhi,2015-05-17,31.6,47,7.0,0.0,978.0
Delhi,2015-05-18,34.6,39,7.5,0.3,977.1
Delhi,2015-05-19,34.1,31,9.6,1.4,977.9
Delhi,2015-05-20,33.5,31,11.5,0.0,978.7
Delhi,2015-05-21,33.6,27,11.1,0.0,977.3
Delhi,2015-05-22,34.4,23,11.9,0.0,975.5
Delhi,2015-05-23,34.6,22,11.2,0.0,973.6
Delhi,2015-05-24,35.1,23,8.2,0.0,974.2
Delhi,2015-05-25,35.3,21,10.7,0.0,973.9
Delhi,2015-05-26,35.4,18,10.3,0.0,976.0
Delhi,2015-05-27,33.9,17,11.0,0.0,978.2
Delhi,2015-05-28,34.0,21,7.7,0.0,977.4
Delhi,2015-05-29,35.1,26,10.1,0.0,977.9
Delhi,2015-05-30,35.0,27,9.8,0.0,978.9
Delhi,2015-05-31,34.8,25,10.6,0.1,977.7
Delhi,2015-06-01,33.2,30,6.8,0.2,977.2
Delhi,2015-06-02,32.1,35,6.4,0.3,979.2
Delhi,2015-06-03,31.2,42,11.2,0.5,980.4
Delhi,2015-06-04,30.8,48,9.1,0.0,980.7
Delhi,2015-06-05,32.8,40,8.7,0.1,980.4
Delhi,2015-06-06,33.1,35,10.8,0.0,978.2
Delhi,2015-06-07,34.3,31,8.8,0.0,976.6
Delhi,2015-06-08,35.5,28,9.0,0.0,976.0
Delhi,2015-06-09,36.3,25,18.1,0.0,976.1
Delhi,2015-06-10,36.3,33,18.9,0.5,976.5
Delhi,2015-06-11,35.8,34,15.0,0.1,977.2
Delhi,2015-06-12,35.4,37,13.3,0.0,975.6
Delhi,2015-06-13,34.1,38,9.7,2.4,975.4
Delhi,2015-06-14,29.0,69,6.2,3.7,975.8
Delhi,2015-06-15,29.4,69,6.1,5.6,975.8
Delhi,2015-06-16,31.9,60,5.5,0.0,976.1
Delhi,2015-06-17,32.7,58,5.1,0.4,974.9
Delhi,2015-06-18,34.1,46,5.2,0.0,974.5
Delhi,2015-06-19,34.5,48,8.3,0.1,973.4
Delhi,2015-06-20,32.7,58,17.0,1.1,974.3
Delhi,2015-06-21,32.1,62,11.8,1.7,974.5
Delhi,2015-06-22,31.9,62,10.5,0.6,972.6
Delhi,2015-06-23,33.1,56,8.3,0.0,971.9
Delhi,2015-06-24,31.1,70,7.4,16.8,972.1
Delhi,2015-06-25,26.1,92,7.9,32.6,970.9
Delhi,2015-06-26,29.8,70,10.6,0.0,971.5
Delhi,2015-06-27,31.5,66,13.3,0.0,973.3
Delhi,2015-06-28,32.3,64,8.9,0.4,976.2
Delhi,2015-06-29,30.4,67,15.0,0.0,979.8
Delhi,2015-06-30,28.8,68,8.0,0.4,979.3
Delhi,2015-07-01,30.0,70,5.3,0.8,978.3
Delhi,2015-07-02,30.8,68,7.0,0.6,978.0
Delhi,2015-07-03,32.0,64,12.5,0.3,976.7
Delhi,2015-07-04,31.7,64,13.6,0.6,974.9
Delhi,2015-07-05,31.5,68,12.3,12.3,972.4
Delhi,2015-07-06,29.7,77,8.2,6.3,973.5
Delhi,2015-07-07,27.6,84,7.4,14.6,974.2
Delhi,2015-07-08,28.2,84,6.0,16.5,974.9
Delhi,2015-07-09,27.8,87,4.7,18.7,975.1
Delhi,2015-07-10,26.5,93,7.3,61.6,974.4
Delhi,2015-07-11,24.8,91,12.5,44.1,975.3
Delhi,2015-07-12,25.4,89,10.9,6.4,974.2
Delhi,2015-07-13,27.9,80,7.0,1.6,976.9
Delhi,2015-07-14,29.4,77,13.4,0.8,975.3
Delhi,2015-07-15,30.8,70,15.4,0.0,971.2
Delhi,2015-07-16,30.3,69,11.7,2.3,970.5
Delhi,2015-07-17,28.1,86,8.0,35.2,973.1
Delhi,2015-07-18,28.9,83,5.7,5.3,974.1
Delhi,2015-07-19,28.6,84,6.0,12.5,973.9
Delhi,2015-07-20,27.5,88,7.5,17.4,974.6
Delhi,2015-07-21,28.8,81,9.7,3.4,976.1
Delhi,2015-07-22,29.0,82,10.1,1.8,977.2
Delhi,2015-07-23,29.4,76,12.5,0.3,977.9
Delhi,2015-07-24,28.8,80,9.8,5.6,977.6
Delhi,2015-07-25,28.7,81,12.1,3.2,975.5
Delhi,2015-07-26,28.1,77,24.3,1.6,974.8
Delhi,2015-07-27,27.6,75,15.6,0.0,976.2
Delhi,2015-07-28,27.7,75,13.3,0.2,976.5
Delhi,2015-07-29,27.4,74,17.0,0.0,974.3
Delhi,2015-07-30,27.6,79,13.7,2.1,974.9
Delhi,2015-07-31,27.8,76,11.4,0.5,975.7
Delhi,2015-08-01,26.8,84,6.7,5.5,978.3
Delhi,2015-08-02,27.6,83,3.4,2.3,979.8
Delhi,2015-08-03,28.8,81,6.3,0.7,978.4
Delhi,2015-08-04,29.1,80,5.6,1.3,976.7
Delhi,2015-08-05,28.5,87,4.9,7.2,975.1
Delhi,2015-08-06,28.0,87,3.4,10.8,974.5
Delhi,2015-08-07,27.6,89,6.3,8.4,976.1
Delhi,2015-08-08,25.7,94,6.3,29.1,977.8
Delhi,2015-08-09,25.9,93,6.4,53.0,976.3
Delhi,2015-08-10,27.5,88,4.4,6.8,976.1
Delhi,2015-08-11,27.2,91,8.4,11.1,978.5
Delhi,2015-08-12,28.3,83,7.9,0.5,979.6
Delhi,2015-08-13,29.1,82,5.2,0.5,978.4
Delhi,2015-08-14,28.7,85,5.7,6.4,978.0
Delhi,2015-08-15,27.9,88,5.2,11.1,978.8
Delhi,2015-08-16,27.3,89,3.5,6.5,979.1
Delhi,2015-08-17,28.7,83,4.6,0.3,977.7
Delhi,2015-08-18,28.9,84,7.5,3.2,978.2
Delhi,2015-08-19,29.0,78,12.4,1.8,979.0
Delhi,2015-08-20,29.2,71,13.6,0.0,977.9
Delhi,2015-08-21,28.5,73,9.7,0.3,977.9
Delhi,2015-08-22,27.9,76,8.1,2.6,977.3
Delhi,2015-08-23,28.2,82,5.1,5.1,977.4
Delhi,2015-08-24,28.6,76,9.8,0.4,978.3
Delhi,2015-08-25,29.5,71,12.8,0.0,977.5
Delhi,2015-08-26,30.0,72,10.5,0.0,977.6
Delhi,2015-08-27,29.6,79,4.8,1.6,978.0
Delhi,2015-08-28,29.2,82,5.7,0.7,978.9
Delhi,2015-08-29,30.1,78,6.8,0.0,977.8
Delhi,2015-08-30,30.1,75,8.5,0.2,977.6
Delhi,2015-08-31,30.0,68,10.8,0.0,978.2
Delhi,2015-09-01,29.4,63,11.7,0.0,977.2
Delhi,2015-09-02,29.0,59,11.6,0.0,977.7
Delhi,2015-09-03,29.1,57,10.3,0.0,980.7
Delhi,2015-09-04,29.7,61,7.2,0.0,983.8
Delhi,2015-09-05,28.8,60,11.0,0.0,983.3
Delhi,2015-09-06,28.7,57,9.9,0.0,982.1
Delhi,2015-09-07,29.0,55,10.7,0.0,981.7
Delhi,2015-09-08,29.2,58,10.9,0.0,981.6
Delhi,2015-09-09,29.4,56,11.3,0.0,981.6
Delhi,2015-09-10,29.1,60,9.0,0.0,982.7
Delhi,2015-09-11,28.9,61,7.6,0.0,982.5
Delhi,2015-09-12,28.9,69,6.8,0.3,982.2
Delhi,2015-09-13,29.9,69,5.7,0.0,982.4
Delhi,2015-09-14,30.5,62,6.2,0.0,980.1
Delhi,2015-09-15,30.2,63,6.6,0.0,979.7
Delhi,2015-09-16,30.2,66,7.5,0.0,980.0
Delhi,2015-09-17,29.6,72,6.8,0.4,980.7
Delhi,2015-09-18,29.2,72,10.1,1.6,981.1
Delhi,2015-09-19,28.0,84,7.2,24.3,980.2
Delhi,2015-09-20,28.8,83,7.2,5.0,979.2
Delhi,2015-09-21,28.1,85,6.8,9.5,978.9
Delhi,2015-09-22,28.5,79,11.9,2.0,978.2
Delhi,2015-09-23,27.0,75,12.2,0.3,982.1
Delhi,2015-09-24,26.9,67,14.0,0.0,981.0
Delhi,2015-09-25,26.5,67,11.2,0.0,979.8
Delhi,2015-09-26,27.0,66,8.1,0.0,980.9
Delhi,2015-09-27,27.8,64,7.4,0.0,982.8
Delhi,2015-09-28,26.8,66,7.9,0.0,984.3
Delhi,2015-09-29,26.4,63,8.9,0.0,985.9
Delhi,2015-09-30,26.5,57,10.9,0.0,987.0
Delhi,2015-10-01,26.2,60,7.6,0.0,987.4
Delhi,2015-10-02,26.4,57,8.5,0.0,986.6
Delhi,2015-10-03,27.4,57,7.6,0.0,984.3
Delhi,2015-10-04,28.0,57,5.5,0.0,984.9
Delhi,2015-10-05,28.3,55,6.0,0.0,985.2
Delhi,2015-10-06,28.3,53,7.6,0.0,984.4
Delhi,2015-10-07,28.2,56,7.8,0.0,984.8
Delhi,2015-10-08,28.3,54,9.5,0.0,983.5
Delhi,2015-10-09,28.3,50,9.0,0.0,980.5
Delhi,2015-10-10,28.4,40,10.4,0.0,980.4
Delhi,2015-10-11,28.2,46,9.3,0.0,983.6
Delhi,2015-10-12,27.8,52,5.8,0.0,985.8
Delhi,2015-10-13,27.4,69,10.0,0.4,986.7
Delhi,2015-10-14,26.5,74,8.2,7.3,988.7
Delhi,2015-10-15,26.6,70,6.4,0.0,989.5
Delhi,2015-10-16,27.0,68,6.4,0.0,989.3
Delhi,2015-10-17,27.3,66,7.0,0.0,988.1
Delhi,2015-10-18,27.9,63,5.4,0.0,988.6
Delhi,2015-10-19,27.7,64,6.8,1.1,987.8
Delhi,2015-10-20,27.4,55,6.9,0.3,985.6
Delhi,2015-10-21,26.2,53,7.2,0.0,986.5
Delhi,2015-10-22,24.9,48,8.8,0.0,987.5
Delhi,2015-10-23,24.2,49,8.6,0.0,987.3
Delhi,2015-10-24,25.0,51,5.4,0.0,986.7
Delhi,2015-10-25,25.6,52,11.4,0.0,988.2
Delhi,2015-10-26,24.9,57,9.6,1.5,990.0
Delhi,2015-10-27,24.0,54,6.2,0.0,989.5
Delhi,2015-10-28,20.5,72,7.2,5.5,989.9
Delhi,2015-10-29,20.9,65,5.8,0.0,991.4
Delhi,2015-10-30,21.4,71,5.5,0.0,992.0
Delhi,2015-10-31,22.2,66,4.8,0.0,991.2
Delhi,2015-11-01,23.5,64,4.7,0.0,991.3
Delhi,2015-11-02,23.5,65,4.5,0.0,991.0
Delhi,2015-11-03,23.2,67,5.5,0.0,989.8
Delhi,2015-11-04,23.3,65,4.5,0.0,988.1
Delhi,2015-11-05,23.0,67,9.8,0.2,987.5
Delhi,2015-11-06,23.1,68,5.3,0.0,987.9
Delhi,2015-11-07,22.4,73,4.2,0.0,989.3
Delhi,2015-11-08,22.9,73,6.8,0.0,990.7
Delhi,2015-11-09,23.0,69,6.3,0.0,990.1
Delhi,2015-11-10,22.6,66,6.6,0.6,988.8
Delhi,2015-11-11,22.1,54,10.8,0.0,989.4
Delhi,2015-11-12,22.1,52,10.5,0.0,990.2
Delhi,2015-11-13,22.6,59,8.9,0.0,989.9
Delhi,2015-11-14,23.2,58,8.9,0.0,987.6
Delhi,2015-11-15,23.1,56,4.9,0.0,987.0
Delhi,2015-11-16,22.9,53,9.2,1.0,987.4
Delhi,2015-11-17,20.3,44,10.4,0.0,988.0
Delhi,2015-11-18,19.0,47,8.4,0.0,990.5
Delhi,2015-11-19,19.6,53,5.5,0.0,992.4
Delhi,2015-11-20,19.3,62,5.7,0.0,991.0
Delhi,2015-11-21,19.5,60,5.6,0.0,990.0
Delhi,2015-11-22,19.1,62,6.0,0.0,989.7
Delhi,2015-11-23,18.8,62,5.3,0.0,990.3
Delhi,2015-11-24,19.3,56,8.5,0.0,990.7
Delhi,2015-11-25,19.6,50,11.4,0.0,989.7
Delhi,2015-11-26,19.9,50,6.5,0.0,988.2
Delhi,2015-11-27,19.3,69,7.3,0.0,985.9
Delhi,2015-11-28,19.9,68,9.6,0.0,989.4
Delhi,2015-11-29,19.6,67,5.6,0.0,992.4
Delhi,2015-11-30,20.9,72,5.4,0.0,992.0
Delhi,2015-12-01,20.7,69,6.3,0.0,989.9
Delhi,2015-12-02,19.6,64,7.0,0.0,990.3
Delhi,2015-12-03,18.2,65,9.9,0.0,991.0
Delhi,2015-12-04,18.5,63,10.6,0.0,989.5
Delhi,2015-12-05,17.8,67,4.8,0.0,990.4
Delhi,2015-12-06,18.3,67,4.9,0.0,990.7
Delhi,2015-12-07,18.5,71,6.1,0.0,991.7
Delhi,2015-12-08,18.6,70,6.2,0.0,990.5
Delhi,2015-12-09,18.3,72,9.6,0.0,989.9
Delhi,2015-12-10,19.3,73,9.0,0.2,987.3
Delhi,2015-12-11,17.7,65,7.8,0.0,985.4
Delhi,2015-12-12,14.7,65,9.8,0.0,988.1
Delhi,2015-12-13,14.2,63,8.5,0.0,989.9
Delhi,2015-12-14,13.7,53,10.7,0.0,991.4
Delhi,2015-12-15,13.6,52,11.0,0.0,990.3
Delhi,2015-12-16,12.9,57,6.2,0.0,990.2
Delhi,2015-12-17,13.2,63,6.9,0.0,990.5
Delhi,2015-12-18,13.3,62,9.6,0.0,992.4
Delhi,2015-12-19,13.6,60,8.5,0.0,992.9
Delhi,2015-12-20,13.2,62,5.6,0.0,992.6
Delhi,2015-12-21,13.2,63,5.2,0.0,992.4
Delhi,2015-12-22,13.4,68,4.3,0.0,994.4
Delhi,2015-12-23,12.9,67,7.6,0.0,994.3
Delhi,2015-12-24,12.9,59,12.0,0.0,995.0
Delhi,2015-12-25,12.1,53,10.6,0.0,995.9
Delhi,2015-12-26,13.7,49,11.7,0.0,994.5
Delhi,2015-12-27,15.4,55,11.8,0.0,994.8
Delhi,2015-12-28,17.1,54,13.4,0.0,995.1
Delhi,2015-12-29,17.0,54,13.2,0.0,993.0
Delhi,2015-12-30,16.2,61,7.7,0.0,992.0
Delhi,2015-12-31,15.3,66,7.4,0.0,994.1
Delhi,2016-01-01,14.9,68,6.1,0.0,995.0
Delhi,2016-01-02,14.4,66,7.8,0.0,995.2
Delhi,2016-01-03,14.9,63,10.2,0.0,992.9
Delhi,2016-01-04,16.0,66,6.0,0.0,993.2
Delhi,2016-01-05,18.0,69,5.6,0.0,991.7
Delhi,2016-01-06,18.2,75,7.9,0.5,991.3
Delhi,2016-01-07,17.8,75,5.8,0.0,992.5
Delhi,2016-01-08,17.1,75,9.1,0.0,992.0
Delhi,2016-01-09,15.7,63,13.0,0.0,989.9
Delhi,2016-01-10,15.6,68,7.8,0.0,991.2
Delhi,2016-01-11,16.1,72,5.9,0.0,991.9
Delhi,2016-01-12,16.5,71,9.5,0.0,989.6
Delhi,2016-01-13,16.0,76,6.3,0.0,989.0
Delhi,2016-01-14,14.4,77,5.3,0.0,990.2
Delhi,2016-01-15,13.3,75,8.8,0.0,990.5
Delhi,2016-01-16,13.1,74,10.3,0.0,988.7
Delhi,2016-01-17,12.8,77,4.3,0.0,990.0
Delhi,2016-01-18,12.6,78,5.0,0.0,989.3
Delhi,2016-01-19,12.6,75,6.2,0.0,989.2
Delhi,2016-01-20,12.2,73,7.6,0.0,992.3
Delhi,2016-01-21,11.6,75,8.9,0.0,993.9
Delhi,2016-01-22,11.5,76,6.1,0.0,993.5
Delhi,2016-01-23,12.3,77,5.9,0.0,993.9
Delhi,2016-01-24,12.1,78,6.6,0.0,993.1
Delhi,2016-01-25,10.7,80,6.9,0.0,991.4
Delhi,2016-01-26,13.0,75,4.3,0.0,989.8
Delhi,2016-01-27,15.7,74,5.2,0.0,988.9
Delhi,2016-01-28,15.7,72,8.0,0.0,989.8
Delhi,2016-01-29,17.1,72,5.5,0.2,991.2
Delhi,2016-01-30,19.4,73,5.7,0.5,989.6
Delhi,2016-01-31,17.4,77,10.7,0.0,990.1
Delhi,2016-02-01,15.1,65,10.0,0.0,991.6
Delhi,2016-02-02,14.2,58,9.6,0.0,992.2
Delhi,2016-02-03,14.4,53,12.4,0.0,992.0
Delhi,2016-02-04,14.8,52,11.0,0.0,991.6
Delhi,2016-02-05,14.7,58,8.6,0.0,990.3
Delhi,2016-02-06,15.8,59,7.9,0.0,987.5
Delhi,2016-02-07,15.4,74,9.0,4.0,989.5
Delhi,2016-02-08,15.0,74,7.5,0.0,991.6
Delhi,2016-02-09,15.9,69,8.3,0.0,989.7
Delhi,2016-02-10,16.3,67,6.1,0.0,987.1
Delhi,2016-02-11,17.6,56,9.8,0.0,985.6
Delhi,2016-02-12,16.6,65,5.4,0.0,987.3
Delhi,2016-02-13,16.1,62,10.0,0.7,988.8
Delhi,2016-02-14,15.9,65,9.4,0.0,991.0
Delhi,2016-02-15,15.7,60,7.7,0.0,992.8
Delhi,2016-02-16,15.8,55,7.2,0.0,994.0
Delhi,2016-02-17,18.0,54,7.8,0.2,993.6
Delhi,2016-02-18,20.4,61,7.9,1.4,991.9
Delhi,2016-02-19,22.7,66,5.7,0.0,990.1
Delhi,2016-02-20,21.8,75,7.0,14.4,989.0
Delhi,2016-02-21,19.2,65,14.7,0.0,989.5
Delhi,2016-02-22,18.8,52,15.9,0.0,989.1
Delhi,2016-02-23,19.1,54,10.0,0.0,987.6
Delhi,2016-02-24,18.6,58,6.1,0.0,987.1
Delhi,2016-02-25,19.5,59,8.3,0.0,989.7
Delhi,2016-02-26,20.7,59,6.5,0.0,992.6
Delhi,2016-02-27,20.6,60,5.5,0.0,992.9
Delhi,2016-02-28,21.5,61,6.0,0.0,993.3
Delhi,2016-02-29,21.9,62,6.9,0.0,993.2
Delhi,2016-03-01,22.5,62,4.6,0.0,990.7
Delhi,2016-03-02,23.3,62,5.4,0.0,990.0
Delhi,2016-03-03,23.5,60,6.7,0.2,990.0
Delhi,2016-03-04,23.8,51,8.1,0.0,987.6
Delhi,2016-03-05,22.4,59,12.1,12.2,987.4
Delhi,2016-03-06,20.2,75,9.9,2.6,987.9
Delhi,2016-03-07,21.3,69,6.6,0.0,987.5
Delhi,2016-03-08,21.7,66,8.9,0.0,986.6
Delhi,2016-03-09,21.5,62,8.9,0.0,986.9
Delhi,2016-03-10,22.5,62,8.5,0.0,988.0
Delhi,2016-03-11,23.3,65,9.3,2.2,987.4
Delhi,2016-03-12,21.2,77,10.7,22.2,985.3
Delhi,2016-03-13,21.2,71,11.9,0.0,986.0
Delhi,2016-03-14,20.6,77,7.4,0.9,988.5
Delhi,2016-03-15,20.8,66,7.3,0.0,989.7
Delhi,2016-03-16,20.7,56,11.4,0.0,987.8
Delhi,2016-03-17,22.8,56,9.6,0.1,985.8
Delhi,2016-03-18,23.8,59,9.9,0.0,985.1
Delhi,2016-03-19,23.9,60,6.3,0.5,984.4
Delhi,2016-03-20,24.7,56,7.2,0.0,985.2
Delhi,2016-03-21,23.9,45,15.2,0.0,986.4
Delhi,2016-03-22,22.4,36,19.8,0.0,984.6
Delhi,2016-03-23,23.5,39,13.7,0.0,984.9
Delhi,2016-03-24,25.0,47,6.6,0.0,987.8
Delhi,2016-03-25,26.5,50,7.9,0.0,988.2
Delhi,2016-03-26,25.2,53,13.0,0.0,988.3
Delhi,2016-03-27,24.7,45,11.1,0.0,988.0
Delhi,2016-03-28,24.4,41,9.5,0.0,987.7
Delhi,2016-03-29,25.2,42,9.9,0.0,986.6
Delhi,2016-03-30,26.5,45,6.1,0.0,986.7
Delhi,2016-03-31,28.0,40,6.9,0.0,984.8
Delhi,2016-04-01,29.2,39,10.9,0.0,982.2
Delhi,2016-04-02,29.9,41,7.4,0.0,983.5
Delhi,2016-04-03,31.2,44,6.7,1.8,983.7
Delhi,2016-04-04,30.1,34,8.8,0.0,982.6
Delhi,2016-04-05,29.0,37,11.7,0.0,982.6
Delhi,2016-04-06,28.4,30,7.6,0.0,982.5
Delhi,2016-04-07,27.1,37,11.1,0.0,982.8
Delhi,2016-04-08,27.1,38,6.2,0.0,984.9
Delhi,2016-04-09,28.9,27,8.2,0.0,984.6
